ReservoirID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
214,15.631,374.773,273.116,794.81,476.09,242.392,320.15,154.043,239.815,164.832,444.46,506.899,371.828,227.044,235.766,294.127,594.879,185.758,152.854,52.867
223,27.467,27.835,26.788,26.901,28.034,28.09,27.835,26.533,27.949,25.287,26.646,28.147,28.26,27.666,24.636,23.786,24.324,28.175,27.014,25.06
292,28.588,30.417,35.66,32.593,33.618,51.151,37.501,29.909,33.842,45.753,48.644,63.722,25.752,24.098,27.329,93.083,42.799,50.099,33.132,35.234
293,67.762,60.881,123.036,42.673,28.996,39.644,352.802,34.103,33.703,70.481,51.691,84.994,23.163,76.042,282.087,130.72,321.594,246.166,51.742,39.053
295,12.588,17.192,17.077,15.424,18.744,13.642,12.171,7.467,12.157,11.621,9.736,9.164,10.813,12.163,13.721,12.237,11.866,11.866,11.932,13.096
297,1435.662,1973.681,1772.632,1747.147,1446.988,1588.572,2361.621,1483.8,1299.741,1390.355,1891.562,1857.582,1019.405,1517.78,1254.434,2404.096,2328.774,2273.839,1824.451,1879.952
300,293.648,251.862,177.591,118.615,76.526,135.434,747.305,107.163,71.64,219.153,154.013,294.812,57.426,107.023,152.295,438.759,252.593,264.018,96.632,108.132
307,934.456,1840.595,1217.624,736.238,707.921,424.753,4530.695,736.238,368.119,821.189,509.703,991.09,254.852,1245.941,1868.912,1019.406,1387.525,1387.525,1076.04,736.238
310,5269.756,7444.487,7229.279,6325.973,5063.044,4952.608,5623.716,4403.262,3885.065,4802.529,6442.072,6776.21,5637.875,4779.876,4188.055,4711.916,8027.813,10066.622,5734.152,6365.617
316,1030.307,778.91,1395.452,1236.113,809.577,1148.501,1458.882,1072.867,1578.378,1272.274,1020.537,1582.909,1659.364,1659.081,1537.602,883.399,921.91,1462.846,1601.032,1064.655
317,41.767,42.042,39.124,44.857,53.241,46.985,46.452,46.542,41.856,40.335,39.012,42.209,40.368,43.225,52.323,39.732,42.432,39.736,39.775,39.619
319,177.999,405.327,220.503,143.51,137.874,153.534,213.797,146.969,88.386,202.043,178.108,393.093,81.973,191.464,139.609,169.25,228.197,271.578,152.752,146.728
320,3.932,4.559,6.206,8.735,2.072,11.021,3.328,4.655,4.165,7.186,4.618,7.774,7.764,17.909,4.055,3.1,6.987,2.072,4.465,2.699
338,631.465,509.702,815.524,702.257,849.504,829.682,614.475,665.445,588.989,795.702,696.593,795.702,400.6825,767.385,512.534,424.752,1163.82,1370.533,566.336,877.821
355,250.042,538.161,308.392,366.067,317.155,128.006,486.494,330.467,487.522,149.692,201.538,517.191,312.041,392.836,175.769,511.769,337.215,594.818,396.415,477.245
361,58.492,33.858,43.964,12.446,9.673,55.979,10.598,29.047,8.619,41.751,9.617,21.835,37.753,35.899,51.4,30.411,18.681,6.944,17.304,30.356
362,40.029,43.996,34.779,38.029,98.373,29.11,31.873,26.006,13.193,8.284,11.845,29.68,36.237,24.284,16.171,72.566,27.819,30.878,43.354,37.992
364,287.319,64.027,1983.971,61.98,109.839,72.971,163.223,79.991,139.792,165.863,186.155,113.945,154.168,84.585,80.408,149.67,98.666,55.278,92.764,115.902
367,60.264,15.105,43.981,35.45,32.056,22.717,33.179,16.805,8.402,28.264,8.806,22.288,5.002,28.378,9.115,35.792,17.907,30.472,17.927,29.254
368,26.392,23.55,17.058,20.524,48.94,45.743,42.013,24.183,26.754,24.685,47.07,25.174,14.185,14.303,12.373,11.743,19.251,31.553,18.906,26.337
372,10.698,12.963,31.466,29.902,34.706,25.946,36.236,8.815,5.447,26.535,11.329,23.447,6.927,31.609,4.071,20.405,25.699,44.904,16.725,30.144
373,202.142,627.608,353.844,230.694,283.106,187.403,372.089,171.133,193.564,251.155,223.897,333.264,140.165,186.519,163.585,288.89,399.352,419.797,232.764,304.434
374,72.375,70.426,37.298,33.816,64.702,40.776,44.48,39.077,67.545,54.384,82.512,70.968,81.015,63.437,88.139,49.019,31.927,33.683,50.253,34.622
378,1.543,3.137,3.505,3.329,3.543,2.636,2.423,5.077,3.527,3.405,2.439,2.439,1.416,2.985,1.86,5.567,2.811,2.772,2.497,2.238
382,55.461,32.707,128.175,14.73,13.805,17.827,9.358,8.832,9.303,76.704,4.631,3.883,10.916,120.038,3.507,37.924,17.945,67.587,18.516,38.005
384,300.151,385.718,332.343,286.779,329.399,267.105,504.96,164.714,189.239,277.665,182.644,291.615,170.029,327.033,221.237,336.566,414.743,466.818,222.733,340.393
385,13.457,12.67,7.914,10.986,9.08,3.685,10.654,8.433,3.851,17.36,5.637,23.31,8.393,8.263,3.873,14.25,9.264,11.523,8.004,13.142
386,244.822,115.41,542.582,398.854,645.289,271.997,1209.527,117.787,78.203,574.058,167.989,189.515,37.647,1318.415,40.932,426.552,195.87,894.636,375.023,220.54
390,29.484,19.112,75.794,58.329,120.368,45.212,39.691,12.748,11.626,34.334,7.896,14.968,5.475,40.62,11.574,24.767,31.985,66.234,33.044,45.815
391,250.048,449.63,226.555,246.446,308.222,193.2,220.416,114.16,299.132,151.623,269.612,345.646,465.427,365.147,244.614,191.889,191.456,293.8,166.683,162.012
393,257.813,307.934,259.294,383.157,236.935,117.161,396.83,176.015,80.518,179.308,133.338,467.695,113.739,277.602,102.291,447.294,311.968,435.456,266.489,414.218
398,76.016,116.051,74.131,73.666,53.295,45.992,78.949,44.402,35.342,47.977,44.733,93.544,26.676,62.103,31.412,88.32,58.902,76.598,58.843,76.765
399,31.653,34.654,30.104,32.114,29.243,28.886,37.74,36.115,30.319,32.459,34.83,28.947,32.064,48.727,41.385,38.839,66.228,32.164,34.969,55.055
41,643.499,1096.568,353.252,499.084,324.935,406.346,1071.083,653.41,384.401,708.826,853.072,349.712,545.042,348.127,968.689,473.853,586.611,859.302,680.877,388.79
413,639.952,779.221,349.201,376.935,378.259,371.796,374.057,313.778,574.557,434.707,646.544,596.693,1258.238,635.673,725.465,392.347,336.077,337.194,352.435,325.512
415,90.585,90.755,82.062,245.988,269.123,193.885,168.627,96.702,102.818,134.222,111.795,90.331,90.699,83.308,116.212,69.461,138.073,152.514,102.365,156.082
416,116.156,76.144,72.519,459.327,356.254,193.687,197.028,79.938,105.169,75.068,71.953,83.62,82.317,103.385,87.442,124.141,171.175,228.488,137.223,188.448
419,7.14,19.005,11.044,39.687,4.792,5.964,26.286,30.397,7.769,22.309,12.12,35.878,22.151,18.132,35.535,11.156,17.388,21.279,13.49,27.425
42,807.029,1282.751,411.302,581.202,371.658,464.396,1204.172,732.697,431.831,805.755,1067.883,408.838,645.566,415.153,1240.049,614.843,680.17,1071.961,784.942,455.476
420,1.87,2.91,1.416,1.428,3.583,12.227,6.51,3.992,19.33,6.158,1.698,4.05,9.274,1.228,24.041,21.6,10.565,8.237,29.01,3.957
421,255.219,202.493,315.959,484.189,483.849,209.743,448.935,102.535,209.743,67.705,175.904,226.336,112.163,294.212,133.769,356.565,278.864,345.493,217.077,238.229
423,290.653,201.298,373.245,325.535,238.205,166.34,537.904,190.083,122.316,147.82,190.181,282.124,66.893,221.999,154.687,331.215,346.113,472.883,220.397,357.173
431,8.48,6.71,3.897,5.101,15.631,16.367,22.059,20.464,25.197,12.806,6.624,10.193,7.281,6.824,40.23,22.97,7.138,13.405,19.687,6.774
437,12.549,0.135,62.54,31.474,22.842,32.055,25.697,34.916,23.211,39.902,40.116,19.958,98.934,28.381,22.485,35.062,41.515,25.997,16.789,38.418
438,10.265,73.511,90.856,8.981,15.635,3.314,8.68,29.714,8.982,57.345,50.611,37.159,37.262,68.769,66.025,60.297,24.555,29.653,26.416,14.79
442,2.496,5.056,1.513,6.649,3.61,3.719,8.952,11.841,6.692,9.059,2.084,2.898,2.462,1.613,2.099,5.965,5.764,1.604,5.666,3.789
445,52.823,50.11,30.894,53.279,44.342,29.363,63.572,31.83,28.193,18.434,33.111,45.127,22.874,39.488,20.154,70.202,52.547,43.58,39.551,53.914
448,11.813,16.668,10.286,22.956,17.545,8.907,20.8,14.562,11.292,5.572,11.021,16.654,6.932,10.336,5.592,21.583,15.063,15.528,16.627,15.516
449,40.656,40.681,53.999,89.877,64.335,54.827,60.331,12.8,20.892,12.074,19.504,49.23,14.853,65.053,24.516,56.852,40.873,63.837,53.636,47.665
450,15.39,10.299,4.112,1.818,18.758,3.506,10.072,11.857,12.353,10.769,13.305,4.119,7.159,11.689,7.138,9.636,13.511,17.842,4.711,8.644
451,264.981,113.337,461.5,525.36,507.867,385.56,532.309,326.67,178.073,98.974,78.696,318.55,83.831,221.946,82.366,323.152,313.343,427.247,290.419,397.43
456,46.031,62.859,73.619,66.256,63.698,47.659,76.026,18.874,18.679,16.754,47.895,49.554,10.945,41.95,23.957,65.066,52.317,57.157,46.244,40.269
467,89.112,57.26,76.258,99.839,77.933,56.889,91.422,83.789,75.077,58.889,74.548,41.546,82.625,65.908,54.368,88.891,100.4,95.985,86.005,34.824
469,0.485,4.312,4.583,7.123,5.762,7.743,6.357,10.144,5.889,7.55,9.504,8.866,6.953,8.509,1.656,5.967,5.111,11.45,6.153,4.882
470,51.292,17.873,36.855,19.327,60.158,43.742,52.279,39.202,51.38,31.45,37.989,19.13,37.318,44.285,46.683,41.058,22.585,36.104,34.948,57.77
471,9.923,18.047,8.821,32.768,9.399,50.164,29.004,47.076,31.862,42.086,29.666,32.144,13.189,39.121,13.296,45.826,36.79,16.802,20.929,29.066
473,10.55,9.094,9.908,8.223,9.779,6.667,6.853,7.538,6.567,5.782,11.549,13.59,7.956,7.592,8.787,12.359,8.854,11.39,9.427,9.094
477,53.195,108.039,108.627,85.541,28.654,50.253,43.602,73.32,71.079,22.309,76.689,41.727,66.449,91.36,52.155,36.536,72.948,45.019,30.336,34.901
488,40.068,12.135,32.75,65.356,50.909,26.825,29.438,20.886,11.735,12.606,15.161,23.625,10.725,20.931,7.693,24.028,25.66,26.111,22.528,26.083
492,19.284,17.5,19.086,34.093,40.889,29.166,24.975,13.847,22.937,14.3,18.123,18.491,14.498,25.513,17.84,47.997,32.564,32.026,30.61,35.877
493,39.118,17.586,57.442,26.248,68.591,54.186,77.93,66.894,24.54,18.079,25.762,41.111,32.553,29.311,55.216,48.877,27.439,52.32,43.105,31.685
497,23.305,19.227,26.335,42.475,44.231,26.986,27.694,14.13,25.259,11.921,19.199,23.786,14.13,26.929,14.102,44.429,34.49,34.348,12.516,17.981
500,0.934,12.006,5.437,13.026,35.0,21.351,28.034,32.678,19.142,31.885,30.157,22.03,33.64,10.987,29.676,21.124,15.744,13.649,18.009,27.354
502,76.37,31.12,46.609,117.77,121.111,102.563,83.166,47.487,73.567,49.498,58.078,69.008,31.205,70.509,34.207,101.318,95.739,95.994,50.262,79.542
505,5.692,1.019,0.934,6.654,3.709,1.076,1.359,2.633,1.614,0.453,0.934,1.529,0.991,0.113,9.911,7.136,8.608,8.891,8.552,8.722
506,16.219,4.1,16.505,58.832,57.79,25.811,31.493,7.467,13.634,7.17,8.069,16.809,4.59,29.677,10.884,36.892,26.251,62.401,27.524,22.847
507,0.405,1.114,1.114,2.792,2.948,6.286,3.409,3.526,2.102,10.508,1.626,1.262,3.436,91.343,982.914,187.061,31.578,54.69,5.86,2.097
508,9.061,5.833,5.975,4.502,5.578,7.787,7.872,8.24,6.541,8.325,8.353,6.513,4.559,7.447,5.663,6.456,6.179,5.38,8.127,7.872
509,63.515,27.043,40.861,74.586,66.261,60.003,47.544,33.47,43.013,34.348,49.441,41.796,28.6,55.331,39.134,96.504,67.026,75.153,33.102,58.474
511,89.34,10.619,31.602,95.428,86.366,64.279,24.636,79.287,43.183,31.149,19.822,17.047,15.886,16.82,24.494,96.107,19.907,38.653,41.541,62.042
517,26.165,17.047,25.23,45.958,59.579,43.013,40.405,44.882,33.867,11.61,19.142,18.463,13.592,38.369,34.507,68.361,50.477,42.243,25.188,35.185
518,86.286,10.704,0.261,9.508,15.176,23.771,20.226,26.373,11.873,45.839,30.907,30.951,32.951,24.669,24.798,18.074,10.093,26.925,17.031,34.848
522,37.152,8.07,22.767,35.821,51.905,34.631,17.132,45.845,28.798,18.661,17.981,13.394,12.743,15.291,18.321,77.248,21.889,27.552,14.753,33.046
524,53.802,6.513,53.802,1.586,45.307,35.396,40.776,37.661,33.697,4.842,4.106,2.098,3.087,2.149,36.246,43.608,3.823,3.993,2.268,16.537
529,9.486,3.596,4.474,7.306,6.966,7.872,5.154,6.824,5.324,4.389,3.681,3.426,6.569,4.361,6.06,13.026,5.833,24.777,4.927,6.286
530,23.268,20.759,18.288,22.007,22.102,35.381,26.748,29.922,21.656,28.353,15.33,22.176,9.904,18.71,15.595,12.683,19.351,26.049,21.809,25.156
531,5.758,23.9,264.772,1262.76,816.698,3.028,11.503,21.985,8.672,30.352,23.861,96.307,26.685,63.56,26.511,37.507,47.023,21.057,22.038,21.27
533,15.008,12.431,19.142,11.157,12.205,11.298,7.787,8.099,8.637,9.684,12.261,11.751,13.016,16.105,17.652,8.993,9.118,13.156,36.291,8.98
536,44.522,27.301,34.268,49.785,50.075,53.885,47.33,35.994,27.213,21.411,33.062,31.448,21.531,41.613,33.416,68.719,40.559,47.63,21.696,29.181
537,0.51,2.122,2.017,1.91,0.977,1.583,1.592,1.793,1.323,4.824,3.783,3.0,2.638,4.633,7.416,7.129,6.77,6.736,4.212,4.11
541,258.009,90.371,158.789,235.818,455.441,279.914,254.938,234.134,105.304,86.347,127.879,163.663,101.195,263.336,145.078,373.81,241.688,288.552,134.617,160.331
542,91.528,76.714,76.796,227.657,243.553,142.98,139.661,80.654,63.18,79.151,64.022,163.645,101.706,118.956,102.192,253.663,159.201,134.331,96.387,105.678
549,11.813,16.668,10.286,22.956,17.545,8.907,20.8,14.562,11.292,5.572,11.021,16.654,6.932,10.336,5.592,21.583,15.063,15.528,16.627,15.516
55,37.974,164.246,79.919,68.77,91.709,51.316,83.423,120.919,52.526,61.56,93.828,261.486,45.746,45.383,48.218,86.488,214.131,88.563,73.71,90.873
567,185.41,128.695,135.021,121.101,64.612,57.399,38.911,64.102,87.586,150.808,74.369,140.713,61.141,138.261,100.159,88.783,72.387,82.135,15.912,65.362
57,33.735,160.738,69.323,42.041,51.723,33.844,65.826,71.75,46.654,41.0,66.472,216.651,35.888,40.397,39.83,62.338,203.907,66.013,69.13,56.242
572,5.823,5.118,3.441,4.007,2.855,5.149,3.527,2.515,3.651,120.974,4.037,3.527,3.466,2.33,5.873,3.159,3.749,25.484,2.65,6.178
574,41.118,17.055,21.847,30.649,39.318,36.63,24.994,29.59,16.401,13.591,23.337,18.704,16.009,35.086,26.386,30.734,13.701,38.114,22.23,25.368
575,111.713,283.113,61.117,106.989,88.202,105.776,79.717,86.727,42.706,41.384,78.717,47.371,44.394,86.775,59.076,102.941,40.057,86.681,52.034,64.741
585,1.841,226.11,37.676,225.317,111.002,31.148,120.545,17.132,4858.03,26.788,39.813,122.385,104.404,24.89,34.348,16.367,56.407,153.562,14.073,44.174
592,1.501,243.836,88.065,218.549,94.21,20.445,82.742,15.489,20.813,9.146,14.357,92.794,134.731,237.691,26.873,14.385,55.189,120.715,17.273,198.614
595,36.189,666.804,660.574,1269.924,434.436,162.623,238.314,117.345,109.218,242.052,102.677,505.795,481.244,89.594,204.249,228.432,420.589,467.68,169.986,88.801
597,2075.516,864.309,1552.106,3216.877,5417.116,2529.125,2576.984,1514.954,1038.139,688.961,811.844,1146.785,1131.821,2506.502,1087.855,2595.583,1618.605,2444.792,1699.977,1688.35
60,36.153,144.954,46.745,55.115,37.272,72.904,45.239,75.506,37.012,34.903,57.295,112.146,26.724,44.327,27.826,54.132,153.661,63.045,63.185,61.036
600,22.823,707.41,613.483,1186.276,493.505,206.967,316.129,214.755,188.222,344.219,171.713,1815.588,621.525,109.331,260.571,241.089,491.438,707.693,173.639,112.616
601,316.089,105.422,184.83,234.496,255.412,322.612,256.155,218.689,101.838,106.042,157.568,157.582,148.308,255.473,174.796,303.012,75.577,234.975,122.917,173.477
605,4.276,236.983,138.243,508.23,150.985,48.252,97.778,63.628,83.308,267.197,41.965,135.977,190.77,30.044,78.664,65.582,208.412,1905.721,76.767,28.43
609,2.832,140.366,86.961,273.993,97.183,19.284,62.184,10.959,44.769,138.979,24.721,59.805,110.436,7.985,35.113,12.686,36.359,222.372,21.861,10.421
612,12.431,208.044,219.427,531.79,200.993,56.888,84.611,73.794,50.517,291.833,55.218,200.398,1093.85,42.22,100.61,86.649,181.369,986.472,56.435,28.204
63,66.825,240.115,85.468,80.741,50.826,84.043,70.998,60.419,46.123,52.994,54.75,135.139,35.22,51.661,38.125,87.607,256.265,92.519,84.266,73.53
657,48.393,33.451,59.876,41.402,56.634,89.332,114.833,119.245,115.016,36.902,176.769,103.229,60.901,75.831,74.84,120.393,98.249,121.095,72.483,16.302
664,68.328,50.206,85.202,23.299,54.963,96.204,101.636,75.406,77.6,57.937,55.829,186.743,80.656,60.918,66.275,76.873,58.603,71.135,79.267,5.646
7308,566.817,363.758,414.416,311.003,318.649,1014.931,551.13,516.612,931.141,1269.895,598.645,814.448,590.972,1103.704,457.911,337.111,256.295,200.2,758.919,846.248
7311,226.534,109.02,362.455,271.841,538.019,543.683,807.029,2123.76,750.395,661.197,379.445,93.445,178.396,659.781,672.524,744.732,176.98,580.494,334.138,481.386
7313,558.872,822.736,727.014,525.551,740.439,338.658,650.703,215.179,281.205,310.23,332.657,647.206,235.338,483.849,266.911,755.243,814.159,1000.421,659.617,580.8
7318,1403.579,1297.023,1236.481,1455.342,2596.509,888.015,892.546,1474.597,889.346,2138.088,1377.159,1774.076,1284.337,947.423,2028.304,1222.776,1062.531,2051.014,1497.789,1595.652
753,1274.258,2010.496,2208.714,1529.11,1953.862,1189.308,2690.1,1019.406,1047.723,1274.258,1359.209,2406.932,1642.377,2038.813,2123.763,2067.13,2520.199,2860.002,1840.595,1868.912
758,46.638,47.431,47.034,46.808,47.346,46.978,47.261,46.581,46.44,46.468,47.232,47.289,46.581,47.402,47.487,47.176,47.402,47.147,45.902,47.487
768,40.805,41.116,40.889,40.861,41.088,41.088,40.974,40.889,41.003,41.088,40.748,40.946,41.088,38.143,41.116,40.097,41.031,40.72,41.003,41.088
777,132.398,7.966,34.934,13857.223,28.67,110832.805,593.625,133.766,4.959,2.487,43.748,40.68,8.249,14.235,22.96,15.755,3.474,40.592,13.145,260.652
78,5.79,2.872,1.831,1.288,2.827,17.575,3.724,3.478,2.528,2.092,3.268,2.144,1.495,1.837,3.279,4.705,4.28,23.721,17.543,3.906
780,5.312,10.772,27.193,76.404,16.517,4.012,15.884,92.168,7.053,116.327,129.712,123.195,142.417,153.396,52.568,79.219,38.468,119.646,5.241,15.958
784,2.291,17.27,47.841,36.019,30.693,1.552,53.34,36.057,1.807,19.262,1.383,2.874,0.756,5.986,12.598,44.976,25.143,106.811,24.585,18.041
789,36.019,35.736,36.047,36.189,36.047,34.49,36.189,34.801,35.962,35.736,35.736,36.047,35.481,35.368,36.047,35.736,35.736,36.246,36.274,36.217
798,28.77,33.898,240.917,61.943,111.965,9.495,209.612,138.728,6.214,14.257,21.719,15.489,12.686,119.384,43.287,56.719,72.676,427.977,85.648,104.768
827,1.133,49.838,9.061,13.875,14.725,39.644,35.821,1.274,8.495,1.303,15.008,16.424,58.927,33.754,44.712,11.044,14.3,1.982,26.136,26.901
836,44.033,154.468,99.307,182.502,79.315,63.543,139.517,50.347,83.648,68.697,165.03,246.554,193.857,79.995,444.545,92.766,179.868,41.173,329.466,205.268
837,10.398,3.789,102.538,17.539,39.154,107.137,61.973,94.655,9.292,30.251,14.755,21.781,16.99,108.123,50.809,128.616,112.717,320.903,29.332,29.494
854,96.136,108.029,158.234,42.305,7.476,90.132,10.59,94.635,128.218,165.597,161.859,189.213,97.183,333.374,94.408,45.505,6.626,320.943,52.358,19.85
868,14.873,31.982,33.024,18.542,12.851,72.688,52.473,58.882,44.393,27.482,63.412,49.312,22.217,34.453,38.65,33.329,17.854,13.545,46.093,51.525
870,1302.575,1132.674,3454.655,1699.011,1359.209,1189.308,2605.15,5776.637,906.139,1160.991,934.456,1529.11,962.773,1783.961,1614.06,2491.883,3681.19,4587.329,1444.159,2010.496
872,13.363,17.075,23.172,10.237,32.023,6.51,32.812,57.619,9.644,15.262,19.269,28.625,5.465,51.502,50.14,146.733,32.05,22.776,34.192,8.723
882,4.021,3.828,7.747,6.595,5.952,2.384,3.956,3.311,2.214,2.268,2.472,12.738,1.938,14.793,5.707,20.345,20.994,15.646,28.57,16.576
884,1529.11,1373.367,1302.575,1302.575,1529.11,1302.575,1415.842,1274.258,1132.674,1047.723,962.773,1472.476,1189.308,877.822,1160.991,1330.892,1472.476,2237.031,1670.694,1217.624
885,1.513,1.254,1.436,0.926,1.6,0.77,1.747,1.074,1.274,1.082,0.934,2.432,0.906,2.894,1.691,3.776,2.659,2.861,5.35,2.718
893,33.751,23.758,75.994,30.744,57.409,10.964,162.572,74.084,6.366,15.486,13.681,311.485,6.419,41.762,50.655,51.456,72.762,81.524,41.948,110.665
895,1217.624,1146.832,1019.406,1245.941,1302.575,1274.258,1302.575,1359.209,1104.357,1047.723,962.773,1019.406,962.773,877.822,1047.723,1982.179,1670.694,1897.229,2095.447,1444.159
898,188.986,83.591,115.617,250.151,305.085,109.416,268.245,88.235,123.518,162.963,98.769,285.094,96.589,160.698,127.256,224.439,139.064,168.91,119.978,178.736
919,13.734,38.454,37.916,50.404,44.429,27.694,40.125,104.772,10.675,32.989,9.288,27.609,16.282,51.537,35.566,31.035,45.024,8.778,55.076,31.687
920,60.4,60.853,62.269,60.145,62.693,61.079,61.334,61.419,61.872,61.306,61.306,62.439,60.428,59.324,60.173,60.74,60.74,61.306,61.136,61.056
929,56.011,56.634,43.976,517.008,60.032,57.058,59.805,54.963,57.257,254.426,49.158,44.91,51.791,59.38,55.756,50.715,54.765,54.368,54.906,54.283
936,82.6,83.648,113.041,96.192,83.28,80.844,66.091,84.469,66.403,56.634,55.473,64.449,80.278,3.597,4.683,4.136,4.158,13.052,168.45,4.137
938,248.766,38.088,26.075,8.359,21.14,6.133,7.021,18.376,19.616,24.521,12.234,38.818,40.711,72.489,88.795,8.106,19.304,20.437,6.968,8.627
939,5.744,8.586,5.962,23.175,8.417,21.955,26.259,26.505,10.612,17.17,2.365,10.125,9.18,13.85,4.932,3.811,59.987,2.85,3.823,20.06
948,286.883,189.226,174.472,1137.551,70.743,37.435,386.779,67.024,1204.778,42.459,21.198,23.65,443.203,67.171,216.614,51.026,89.43,59.489,64.253,21.091
952,212.395,22.352,31.732,26.824,119.593,54.872,19.353,11.812,51.592,21.495,105.953,18.137,12.565,119.97,47.071,220.961,70.268,67.133,125.453,14.996
953,1.494,1.565,8.963,49.111,1.954,2.22,9.65,17.229,7.905,5.46,2.058,3.96,28.63,26.627,12.45,10.747,54.46,6.015,6.651,6.176
956,80.664,15.378,232.277,18.451,26.629,19.695,15.618,9.486,306.614,3.452,107.144,4.783,36.005,392.4,108.552,174.604,31.066,28288.002,13.52,28291.428
957,3.115,1.982,40.776,15.008,9.345,3.398,4.814,8.778,1.557,2.973,4.248,4.729,1.388,1.727,6.994,3.37,3.936,11.157,18.548,6.031
958,10.074,5.247,9.87,4.891,5.217,6.67,4.067,6.908,19.375,123.641,4.039,28.319,11.462,16.602,4.253,13.072,15.488,7.764,9.175,30.05
974,23.928,86.225,58.333,40.635,33.697,229.791,44.457,36.812,75.889,61.164,76.455,35.396,42.475,90.614,90.614,11.893,50.97,77.871,24.069,93.445
982,283.168,126.01,461.564,300.724,278.071,234.038,521.879,228.517,280.336,110.436,283.168,33.272,351.128,485.633,158.291,501.207,220.871,279.487,148.663,787.49
987,195.289,140.911,161.105,64.661,50.758,106.853,77.702,53.413,114.066,138.954,407.054,116.575,149.388,79.552,227.512,88.348,77.082,22.641,107.442,66.014
989,1342.641,2660.788,1671.824,3500.948,3065.407,5195.708,3992.244,12594.463,2916.63,1316.731,2995.21,736.237,1149.662,4734.569,8302.486,6830.012,1583.617,2443.315,1829.265,3915.647
993,1166.652,1817.939,798.534,3145.996,1659.364,750.395,2350.294,5470.806,3961.52,1407.345,1373.365,1288.414,2741.066,764.554,1407.345,1679.186,690.93,1090.197,2389.018,768.683
